Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Revenue_Rank,Profit_Rank,Customer_Row_Number,Revenue_Quartile,Customer_Value_Segment
CUST02693,Amit Mehta,12,23,200446.94,49299.26,24.59,3501,3337,3501,3,Medium-Low Value
CUST03162,Meera Joshi,12,22,200423.75,51380.11,25.64,3502,3140,3502,3,Medium-Low Value
CUST02421,Rahul Sharma,11,24,200365.87,62402.69,31.14,3503,2124,3503,3,Medium-Low Value
CUST04040,Rahul Mehta,9,24,200274.15,42922.87,21.43,3504,3992,3504,3,Medium-Low Value
CUST00546,Isha Nair,11,27,200271.87,51079.56,25.51,3505,3168,3505,3,Medium-Low Value
CUST03802,Rohan Joshi,13,25,200238.01,41965.29,20.96,3506,4082,3506,3,Medium-Low Value
CUST03699,Ananya Deshmukh,15,26,200164.39,43251.18,21.61,3507,3966,3507,3,Medium-Low Value
CUST00777,Rahul Mehta,14,29,200036.45,43455.51,21.72,3508,3948,3508,3,Medium-Low Value
CUST00441,Neha Sharma,9,26,200021.15,49550.03,24.77,3509,3310,3509,3,Medium-Low Value
CUST04110,Rahul Joshi,13,32,200003.21,52153.93,26.08,3510,3058,3510,3,Medium-Low Value
CUST04010,Vivaan Singh,11,21,199935.4,58042.0,29.03,3511,2516,3511,3,Medium-Low Value
CUST04664,Karan Deshmukh,11,21,199917.95,43298.33,21.66,3512,3963,3512,3,Medium-Low Value
CUST00468,Isha Singh,10,29,199804.52,50606.7,25.33,3513,3204,3513,3,Medium-Low Value
CUST01824,Neha Mhaske,16,28,199768.33,52454.83,26.26,3514,3024,3514,3,Medium-Low Value
CUST04741,Meera Verma,13,25,199758.73,51721.15,25.89,3515,3095,3515,3,Medium-Low Value
CUST03820,Priya Singh,18,34,199731.68,38676.58,19.36,3516,4409,3516,3,Medium-Low Value
CUST01112,Neha Mhaske,11,22,199725.81,43411.0,21.74,3517,3950,3517,3,Medium-Low Value
CUST01865,Aarav Nair,14,28,199724.2,44153.64,22.11,3518,3859,3518,3,Medium-Low Value
CUST05861,Vivaan Gupta,10,23,199672.01,59458.1,29.78,3519,2386,3519,3,Medium-Low Value
CUST02605,Vivaan Joshi,15,30,199660.61,44599.92,22.34,3520,3806,3520,3,Medium-Low Value
CUST04740,Aditya Mehta,13,35,199638.37,45631.68,22.86,3521,3700,3521,3,Medium-Low Value
CUST05689,Kavya Sharma,12,28,199577.8,49828.25,24.97,3522,3278,3522,3,Medium-Low Value
CUST00505,Isha Verma,15,29,199569.96,47960.54,24.03,3523,3466,3523,3,Medium-Low Value
CUST04343,Isha Sharma,16,23,199565.1,44262.02,22.18,3524,3844,3524,3,Medium-Low Value
CUST01727,Rahul Gupta,12,22,199537.15,57838.04,28.99,3525,2535,3525,3,Medium-Low Value
CUST04333,Meera Mehta,12,24,199461.02,40794.48,20.45,3526,4203,3526,3,Medium-Low Value
CUST00688,Pooja Gupta,12,24,199400.93,39760.04,19.94,3527,4304,3527,3,Medium-Low Value
CUST03559,Aarav Gupta,10,26,199396.69,46739.63,23.44,3528,3589,3528,3,Medium-Low Value
CUST02665,Sneha Kumar,11,31,199395.69,53545.56,26.85,3529,2918,3529,3,Medium-Low Value
CUST03721,Neha Joshi,14,31,199376.9,56234.52,28.21,3530,2686,3530,3,Medium-Low Value
CUST01468,Meera Kumar,8,20,199363.46,54963.81,27.57,3531,2788,3531,3,Medium-Low Value
CUST03238,Aarav Mhaske,15,26,199322.89,42647.36,21.4,3532,4021,3532,3,Medium-Low Value
CUST01177,Arjun Verma,10,24,199318.43,47243.64,23.7,3533,3531,3533,3,Medium-Low Value
CUST00957,Pooja Deshmukh,13,25,199285.65,49368.67,24.77,3534,3324,3534,3,Medium-Low Value
CUST02082,Sneha Deshmukh,11,29,199254.59,42246.86,21.2,3535,4065,3535,3,Medium-Low Value
CUST04799,Neha Singh,12,29,199247.38,37439.49,18.79,3536,4529,3536,3,Medium-Low Value
CUST05665,Rohan Patil,14,28,199221.45,49878.36,25.04,3537,3271,3537,3,Medium-Low Value
CUST02533,Ananya Deshmukh,8,18,199218.08,46843.93,23.51,3538,3574,3538,3,Medium-Low Value
CUST04364,Amit Nair,11,29,199215.45,38679.61,19.42,3539,4406,3539,3,Medium-Low Value
CUST00732,Rohan Mehta,13,25,199167.81,48786.38,24.5,3540,3386,3540,3,Medium-Low Value
CUST00368,Priya Kumar,10,23,199163.44,38262.16,19.21,3541,4453,3541,3,Medium-Low Value
CUST00486,Kavya Kumar,10,26,199159.96,41866.23,21.02,3542,4089,3542,3,Medium-Low Value
CUST01656,Karan Nair,12,30,199144.68,50326.84,25.27,3543,3230,3543,3,Medium-Low Value
CUST03923,Ananya Mehta,13,30,199136.05,38039.39,19.1,3544,4474,3544,3,Medium-Low Value
CUST01885,Karan Mhaske,14,27,199092.67,46675.09,23.44,3545,3597,3545,3,Medium-Low Value
CUST02190,Rahul Shah,13,27,199090.95,49300.58,24.76,3546,3336,3546,3,Medium-Low Value
CUST04121,Vivaan Shah,9,25,199061.74,54338.12,27.3,3547,2844,3547,3,Medium-Low Value
CUST01616,Meera Patil,14,29,198986.45,40379.66,20.29,3548,4250,3548,3,Medium-Low Value
CUST02044,Aarav Gupta,9,26,198975.72,56046.97,28.17,3549,2697,3549,3,Medium-Low Value
CUST04851,Kavya Deshmukh,11,31,198956.32,48355.66,24.3,3550,3429,3550,3,Medium-Low Value
CUST04553,Rahul Gupta,11,23,198937.9,48949.02,24.61,3551,3368,3551,3,Medium-Low Value
CUST03835,Rohan Gupta,12,37,198846.28,62077.97,31.22,3552,2144,3552,3,Medium-Low Value
CUST05038,Arjun Sharma,12,26,198784.98,46451.28,23.37,3553,3617,3553,3,Medium-Low Value
CUST01399,Rahul Sharma,9,17,198734.02,57668.97,29.02,3554,2553,3554,3,Medium-Low Value
CUST01260,Kavya Sharma,13,29,198701.76,50350.65,25.34,3555,3227,3555,3,Medium-Low Value
CUST02267,Priya Kumar,11,24,198691.63,49665.7,25.0,3556,3298,3556,3,Medium-Low Value
CUST03514,Isha Mhaske,12,21,198655.79,39261.02,19.76,3557,4356,3557,3,Medium-Low Value
CUST02647,Sneha Joshi,15,34,198618.74,45777.47,23.05,3558,3691,3558,3,Medium-Low Value
CUST00624,Amit Patil,16,34,198605.14,48499.76,24.42,3559,3416,3559,3,Medium-Low Value
CUST04815,Pooja Gupta,13,34,198601.58,57808.74,29.11,3560,2537,3560,3,Medium-Low Value
CUST00978,Neha Sharma,9,26,198569.36,44447.96,22.38,3561,3822,3561,3,Medium-Low Value
CUST04448,Aditya Joshi,17,41,198557.79,42580.01,21.44,3562,4034,3562,3,Medium-Low Value
CUST03048,Aditya Sharma,13,30,198544.52,43236.21,21.78,3563,3968,3563,3,Medium-Low Value
CUST02264,Ananya Patil,15,44,198526.78,50869.05,25.62,3564,3185,3564,3,Medium-Low Value
CUST02087,Sneha Mhaske,12,26,198506.99,55901.7,28.16,3565,2708,3565,3,Medium-Low Value
CUST02196,Amit Gupta,10,23,198271.7,33821.16,17.06,3566,4865,3566,3,Medium-Low Value
CUST03097,Vivaan Shah,12,26,198257.11,59287.26,29.9,3567,2400,3567,3,Medium-Low Value
CUST02864,Vivaan Gupta,13,22,198233.69,47229.31,23.83,3568,3532,3568,3,Medium-Low Value
CUST02572,Neha Joshi,8,26,198207.5,52696.07,26.59,3569,3004,3569,3,Medium-Low Value
CUST01908,Amit Shah,9,20,198168.53,51567.16,26.02,3570,3120,3570,3,Medium-Low Value
CUST05511,Aarav Gupta,9,21,198161.41,53599.01,27.05,3571,2913,3571,3,Medium-Low Value
CUST01568,Aarav Deshmukh,12,26,198112.56,49427.22,24.95,3572,3317,3572,3,Medium-Low Value
CUST03487,Arjun Kumar,13,19,198062.36,52433.24,26.47,3573,3027,3573,3,Medium-Low Value
CUST02372,Meera Deshmukh,16,33,197834.11,42211.75,21.34,3574,4067,3574,3,Medium-Low Value
CUST04460,Pooja Shah,13,28,197767.95,52967.98,26.78,3575,2976,3575,3,Medium-Low Value
CUST01972,Karan Verma,12,27,197715.49,47700.29,24.13,3576,3492,3576,3,Medium-Low Value
CUST03502,Rohan Gupta,9,27,197614.92,51186.03,25.9,3577,3155,3577,3,Medium-Low Value
CUST01763,Isha Kumar,13,32,197583.8,38026.09,19.25,3578,4475,3578,3,Medium-Low Value
CUST01370,Rahul Singh,6,19,197558.84,46673.08,23.62,3579,3598,3579,3,Medium-Low Value
CUST04463,Aarav Mhaske,12,24,197540.59,60632.92,30.69,3580,2265,3580,3,Medium-Low Value
CUST00323,Aditya Kumar,10,25,197540.0,40616.71,20.56,3581,4224,3581,3,Medium-Low Value
CUST05398,Pooja Kumar,12,22,197514.16,43865.0,22.21,3582,3898,3582,3,Medium-Low Value
CUST04128,Pooja Deshmukh,10,28,197434.58,41324.35,20.93,3583,4139,3583,3,Medium-Low Value
CUST05279,Pooja Nair,12,25,197431.48,25821.81,13.08,3584,5464,3584,3,Medium-Low Value
CUST02096,Priya Singh,6,19,197412.29,67840.3,34.36,3585,1692,3585,3,Medium-Low Value
CUST03562,Sneha Sharma,14,27,197404.6,51369.8,26.02,3586,3143,3586,3,Medium-Low Value
CUST05576,Karan Singh,12,28,197401.25,48942.31,24.79,3587,3369,3587,3,Medium-Low Value
CUST02178,Isha Mhaske,15,42,197339.84,47227.94,23.93,3588,3534,3588,3,Medium-Low Value
CUST00780,Neha Verma,10,21,197274.86,51888.04,26.3,3589,3080,3589,3,Medium-Low Value
CUST03882,Vivaan Joshi,11,32,197270.06,48645.78,24.66,3590,3399,3590,3,Medium-Low Value
CUST05582,Arjun Kumar,13,27,197264.7,48178.67,24.42,3591,3447,3591,3,Medium-Low Value
CUST01205,Vivaan Verma,11,24,197176.04,34018.53,17.25,3592,4847,3592,3,Medium-Low Value
CUST04622,Sneha Patil,9,19,197134.82,52237.97,26.5,3593,3042,3593,3,Medium-Low Value
CUST01581,Pooja Nair,13,28,197121.29,38779.25,19.67,3594,4401,3594,3,Medium-Low Value
CUST04858,Amit Singh,11,24,197120.76,60727.41,30.81,3595,2255,3595,3,Medium-Low Value
CUST04723,Aditya Verma,16,28,197115.24,38353.09,19.46,3596,4443,3596,3,Medium-Low Value
CUST03737,Priya Mhaske,16,36,197090.91,27811.69,14.11,3597,5338,3597,3,Medium-Low Value
CUST00667,Meera Sharma,15,29,197066.07,39114.73,19.85,3598,4371,3598,3,Medium-Low Value
CUST02745,Amit Mehta,13,30,197062.87,43933.89,22.29,3599,3883,3599,3,Medium-Low Value
CUST03688,Aarav Patil,16,36,196990.09,47830.61,24.28,3600,3481,3600,3,Medium-Low Value
CUST02310,Aditya Gupta,11,29,196979.14,38981.86,19.79,3601,4385,3601,3,Medium-Low Value
CUST02842,Pooja Mehta,10,30,196961.18,44731.45,22.71,3602,3795,3602,3,Medium-Low Value
CUST00646,Pooja Verma,13,30,196944.1,63223.11,32.1,3603,2042,3603,3,Medium-Low Value
CUST05377,Ananya Singh,12,25,196892.39,43922.8,22.31,3604,3887,3604,3,Medium-Low Value
CUST01025,Aditya Mehta,16,27,196892.14,47903.33,24.33,3605,3473,3605,3,Medium-Low Value
CUST05887,Vivaan Mhaske,13,31,196857.39,49429.69,25.11,3606,3316,3606,3,Medium-Low Value
CUST05169,Pooja Joshi,13,33,196846.57,53884.67,27.37,3607,2884,3607,3,Medium-Low Value
CUST04606,Aarav Kumar,11,29,196813.55,58624.01,29.79,3608,2470,3608,3,Medium-Low Value
CUST02008,Aarav Deshmukh,10,29,196775.92,39856.46,20.25,3609,4295,3609,3,Medium-Low Value
CUST05120,Arjun Shah,12,28,196748.77,52543.57,26.71,3610,3015,3610,3,Medium-Low Value
CUST00251,Aditya Sharma,12,27,196735.19,46733.93,23.75,3611,3590,3611,3,Medium-Low Value
CUST01305,Isha Singh,13,30,196700.72,36370.28,18.49,3612,4622,3612,3,Medium-Low Value
CUST05840,Rahul Joshi,13,30,196650.49,45156.64,22.96,3613,3748,3613,3,Medium-Low Value
CUST03749,Karan Gupta,15,32,196639.05,44971.26,22.87,3614,3774,3614,3,Medium-Low Value
CUST00893,Ananya Mhaske,11,23,196580.74,41705.03,21.22,3615,4108,3615,3,Medium-Low Value
CUST00118,Karan Sharma,13,30,196570.94,46794.12,23.81,3616,3582,3616,3,Medium-Low Value
CUST02272,Ananya Mhaske,9,27,196559.91,49032.12,24.95,3617,3360,3617,3,Medium-Low Value
CUST01446,Pooja Patil,12,30,196548.27,37278.27,18.97,3618,4543,3618,3,Medium-Low Value
CUST03447,Sneha Mehta,14,33,196498.88,41171.17,20.95,3619,4166,3619,3,Medium-Low Value
CUST04523,Amit Deshmukh,8,29,196487.52,53168.43,27.06,3620,2959,3620,3,Medium-Low Value
CUST01913,Sneha Patil,13,29,196406.09,43560.31,22.18,3621,3934,3621,3,Medium-Low Value
CUST00767,Sneha Kumar,14,32,196314.06,44518.96,22.68,3622,3812,3622,3,Medium-Low Value
CUST02936,Ananya Singh,9,28,196269.81,43567.94,22.2,3623,3930,3623,3,Medium-Low Value
CUST05600,Kavya Shah,11,25,196249.56,42897.47,21.86,3624,3997,3624,3,Medium-Low Value
CUST00627,Rahul Nair,9,26,196239.0,49947.85,25.45,3625,3265,3625,3,Medium-Low Value
CUST03870,Neha Mhaske,14,32,196192.1,43994.12,22.42,3626,3877,3626,3,Medium-Low Value
CUST03493,Aarav Shah,13,35,196163.57,43554.6,22.2,3627,3935,3627,3,Medium-Low Value
CUST02631,Rohan Shah,13,38,196127.48,43731.52,22.3,3628,3911,3628,3,Medium-Low Value
CUST01626,Sneha Joshi,11,30,196121.04,38724.2,19.75,3629,4404,3629,3,Medium-Low Value
CUST04994,Arjun Gupta,11,26,196106.77,45149.66,23.02,3630,3751,3630,3,Medium-Low Value
CUST01116,Aarav Kumar,12,34,195974.97,48012.08,24.5,3631,3462,3631,3,Medium-Low Value
CUST04420,Priya Kumar,13,37,195958.4,44184.15,22.55,3632,3855,3632,3,Medium-Low Value
CUST01974,Priya Deshmukh,14,29,195945.18,41673.4,21.27,3633,4113,3633,3,Medium-Low Value
CUST02116,Aarav Verma,10,24,195916.2,47467.66,24.23,3634,3517,3634,3,Medium-Low Value
CUST00735,Kavya Sharma,14,35,195896.89,43052.81,21.98,3635,3982,3635,3,Medium-Low Value
CUST01774,Meera Singh,4,14,195856.39,63194.62,32.27,3636,2048,3636,3,Medium-Low Value
CUST03175,Priya Nair,10,28,195810.01,60318.56,30.8,3637,2303,3637,3,Medium-Low Value
CUST05888,Pooja Deshmukh,10,30,195736.87,47940.48,24.49,3638,3470,3638,3,Medium-Low Value
CUST03399,Vivaan Mhaske,15,23,195716.78,50214.46,25.66,3639,3236,3639,3,Medium-Low Value
CUST04739,Rohan Deshmukh,11,25,195675.0,62727.91,32.06,3640,2081,3640,3,Medium-Low Value
CUST05118,Amit Shah,13,31,195674.53,38136.04,19.49,3641,4468,3641,3,Medium-Low Value
CUST00439,Sneha Singh,15,29,195657.24,45818.78,23.42,3642,3685,3642,3,Medium-Low Value
CUST01903,Arjun Gupta,13,37,195653.63,58103.24,29.7,3643,2511,3643,3,Medium-Low Value
CUST01364,Meera Mehta,10,20,195652.87,58912.89,30.11,3644,2439,3644,3,Medium-Low Value
CUST03779,Aditya Mhaske,10,19,195634.41,44056.35,22.52,3645,3873,3645,3,Medium-Low Value
CUST03026,Aditya Sharma,10,23,195632.73,58255.19,29.78,3646,2493,3646,3,Medium-Low Value
CUST03623,Sneha Mhaske,11,19,195627.57,50024.26,25.57,3647,3254,3647,3,Medium-Low Value
CUST02239,Aarav Kumar,12,29,195615.74,46768.06,23.91,3648,3585,3648,3,Medium-Low Value
CUST02234,Pooja Verma,11,24,195546.67,55380.88,28.32,3649,2753,3649,3,Medium-Low Value
CUST03916,Isha Mehta,10,26,195526.67,54802.21,28.03,3650,2802,3650,3,Medium-Low Value
CUST00330,Kavya Mehta,16,28,195499.78,52447.66,26.83,3651,3026,3651,3,Medium-Low Value
CUST01158,Kavya Kumar,12,30,195459.11,46933.6,24.01,3652,3566,3652,3,Medium-Low Value
CUST01950,Arjun Patil,7,19,195433.49,49302.39,25.23,3653,3335,3653,3,Medium-Low Value
CUST03798,Karan Patil,9,26,195428.34,41358.4,21.16,3654,4133,3654,3,Medium-Low Value
CUST04837,Kavya Verma,9,23,195380.23,49493.0,25.33,3655,3315,3655,3,Medium-Low Value
CUST00842,Aditya Singh,9,16,195367.62,63215.14,32.36,3656,2043,3656,3,Medium-Low Value
CUST03696,Karan Mehta,10,32,195345.14,54916.73,28.11,3657,2791,3657,3,Medium-Low Value
CUST03043,Isha Kumar,14,33,195325.04,48779.25,24.97,3658,3388,3658,3,Medium-Low Value
CUST00568,Aarav Mehta,12,23,195264.55,46281.89,23.7,3659,3636,3659,3,Medium-Low Value
CUST04930,Pooja Patil,14,27,195186.75,51024.74,26.14,3660,3170,3660,3,Medium-Low Value
CUST03123,Aditya Nair,15,26,195133.15,46120.11,23.64,3661,3652,3661,3,Medium-Low Value
CUST00063,Kavya Deshmukh,13,24,195131.44,45219.18,23.17,3662,3744,3662,3,Medium-Low Value
CUST04975,Aarav Shah,13,28,195127.68,31265.04,16.02,3663,5092,3663,3,Medium-Low Value
CUST02425,Vivaan Mehta,10,19,195122.42,45232.82,23.18,3664,3743,3664,3,Medium-Low Value
CUST00164,Priya Kumar,13,30,195112.92,48020.53,24.61,3665,3461,3665,3,Medium-Low Value
CUST02576,Pooja Gupta,8,25,195042.63,48157.56,24.69,3666,3449,3666,3,Medium-Low Value
CUST02958,Aditya Gupta,12,23,195001.67,39788.88,20.4,3667,4301,3667,3,Medium-Low Value
CUST04125,Arjun Mhaske,13,23,194981.28,54550.66,27.98,3668,2827,3668,3,Medium-Low Value
CUST03767,Sneha Mhaske,11,21,194980.85,54696.04,28.05,3669,2810,3669,3,Medium-Low Value
CUST05998,Karan Kumar,16,36,194970.47,44390.89,22.77,3670,3829,3670,3,Medium-Low Value
CUST01447,Isha Verma,10,28,194948.35,41719.88,21.4,3671,4106,3671,3,Medium-Low Value
CUST05639,Neha Verma,11,21,194929.16,62970.01,32.3,3672,2064,3672,3,Medium-Low Value
CUST01875,Vivaan Mehta,11,25,194905.34,56632.99,29.06,3673,2639,3673,3,Medium-Low Value
CUST00547,Rahul Singh,17,40,194791.63,47110.29,24.18,3674,3545,3674,3,Medium-Low Value
CUST01793,Kavya Nair,11,26,194785.7,44985.94,23.1,3675,3771,3675,3,Medium-Low Value
CUST03226,Isha Patil,10,24,194735.72,54119.6,27.79,3676,2864,3676,3,Medium-Low Value
CUST04694,Rohan Deshmukh,12,31,194626.52,51757.82,26.59,3677,3089,3677,3,Medium-Low Value
CUST04637,Aditya Singh,14,29,194617.36,33768.16,17.35,3678,4870,3678,3,Medium-Low Value
CUST05261,Neha Nair,11,25,194585.76,32067.83,16.48,3679,5005,3679,3,Medium-Low Value
CUST01315,Neha Sharma,11,30,194572.64,56611.51,29.1,3680,2641,3680,3,Medium-Low Value
CUST01511,Pooja Deshmukh,14,31,194482.91,50516.61,25.97,3681,3210,3681,3,Medium-Low Value
CUST04421,Ananya Joshi,15,25,194464.28,45847.45,23.58,3682,3683,3682,3,Medium-Low Value
CUST00988,Kavya Mehta,13,23,194445.41,37102.02,19.08,3683,4560,3683,3,Medium-Low Value
CUST00935,Arjun Sharma,10,24,194419.81,56445.55,29.03,3684,2654,3684,3,Medium-Low Value
CUST05969,Rohan Singh,12,30,194413.65,46960.65,24.16,3685,3564,3685,3,Medium-Low Value
CUST02655,Meera Nair,10,17,194407.12,51880.42,26.69,3686,3081,3686,3,Medium-Low Value
CUST02890,Rohan Patil,10,20,194398.76,54855.24,28.22,3687,2798,3687,3,Medium-Low Value
CUST03308,Kavya Verma,11,25,194375.77,53289.2,27.42,3688,2946,3688,3,Medium-Low Value
CUST03325,Aditya Deshmukh,12,23,194371.36,48483.56,24.94,3689,3418,3689,3,Medium-Low Value
CUST00506,Sneha Kumar,12,29,194326.37,42891.94,22.07,3690,3998,3690,3,Medium-Low Value
CUST05031,Kavya Sharma,16,39,194311.9,45774.92,23.56,3691,3694,3691,3,Medium-Low Value
CUST02130,Rohan Deshmukh,11,32,194213.4,59485.09,30.63,3692,2383,3692,3,Medium-Low Value
CUST04877,Isha Mhaske,11,19,194152.1,57094.59,29.41,3693,2596,3693,3,Medium-Low Value
CUST05222,Pooja Shah,8,21,194109.22,34699.41,17.88,3694,4774,3694,3,Medium-Low Value
CUST03963,Priya Mehta,11,20,194104.54,38293.26,19.73,3695,4449,3695,3,Medium-Low Value
CUST05303,Arjun Singh,11,26,194084.24,48899.54,25.2,3696,3373,3696,3,Medium-Low Value
CUST04590,Isha Mhaske,17,33,194040.41,48317.61,24.9,3697,3433,3697,3,Medium-Low Value
CUST01969,Rahul Nair,14,24,194027.77,46452.63,23.94,3698,3616,3698,3,Medium-Low Value
CUST02924,Pooja Sharma,11,29,193993.13,30172.78,15.55,3699,5177,3699,3,Medium-Low Value
CUST05777,Sneha Joshi,7,20,193991.43,42254.03,21.78,3700,4064,3700,3,Medium-Low Value
CUST00046,Pooja Patil,13,30,193989.06,38571.99,19.88,3701,4421,3701,3,Medium-Low Value
CUST05504,Priya Shah,11,23,193748.11,55757.85,28.78,3702,2719,3702,3,Medium-Low Value
CUST05988,Priya Singh,11,32,193744.45,51457.44,26.56,3703,3133,3703,3,Medium-Low Value
CUST04271,Aditya Mehta,8,17,193630.71,43341.37,22.38,3704,3957,3704,3,Medium-Low Value
CUST05167,Ananya Kumar,12,29,193624.03,58917.78,30.43,3705,2438,3705,3,Medium-Low Value
CUST00706,Arjun Mehta,14,34,193612.49,48814.33,25.21,3706,3379,3706,3,Medium-Low Value
CUST04607,Karan Mhaske,7,21,193525.37,51119.44,26.41,3707,3162,3707,3,Medium-Low Value
CUST00969,Neha Mhaske,14,22,193519.39,40323.2,20.84,3708,4255,3708,3,Medium-Low Value
CUST05696,Vivaan Kumar,17,32,193478.47,40671.72,21.02,3709,4223,3709,3,Medium-Low Value
CUST05839,Meera Verma,10,24,193388.97,49295.71,25.49,3710,3338,3710,3,Medium-Low Value
CUST02622,Arjun Nair,11,29,193380.89,49571.03,25.63,3711,3306,3711,3,Medium-Low Value
CUST01165,Aditya Gupta,11,28,193345.47,54747.84,28.32,3712,2804,3712,3,Medium-Low Value
CUST04241,Arjun Patil,13,23,193252.0,49236.37,25.48,3713,3344,3713,3,Medium-Low Value
CUST01682,Neha Nair,12,23,193195.67,38154.92,19.75,3714,4466,3714,3,Medium-Low Value
CUST05141,Vivaan Kumar,15,33,193108.14,41247.09,21.36,3715,4148,3715,3,Medium-Low Value
CUST05382,Rohan Verma,12,23,193099.21,52951.39,27.42,3716,2979,3716,3,Medium-Low Value
CUST04214,Ananya Kumar,10,20,193022.92,49406.84,25.6,3717,3321,3717,3,Medium-Low Value
CUST03450,Rahul Verma,11,26,192967.77,48387.71,25.08,3718,3424,3718,3,Medium-Low Value
CUST04074,Priya Gupta,10,28,192918.94,40127.92,20.8,3719,4273,3719,3,Medium-Low Value
CUST05428,Aditya Nair,9,19,192910.75,63381.88,32.86,3720,2033,3720,3,Medium-Low Value
CUST03482,Vivaan Kumar,11,22,192788.99,46376.91,24.06,3721,3624,3721,3,Medium-Low Value
CUST03809,Kavya Verma,11,25,192781.7,48846.47,25.34,3722,3377,3722,3,Medium-Low Value
CUST02597,Aditya Verma,11,29,192747.69,49673.25,25.77,3723,3297,3723,3,Medium-Low Value
CUST04644,Karan Joshi,10,22,192737.45,45089.73,23.39,3724,3759,3724,3,Medium-Low Value
CUST02253,Neha Deshmukh,10,20,192733.42,50347.4,26.12,3725,3228,3725,3,Medium-Low Value
CUST02259,Pooja Verma,12,27,192726.28,55550.36,28.82,3726,2738,3726,3,Medium-Low Value
CUST00663,Isha Verma,10,25,192710.29,42988.9,22.31,3727,3986,3727,3,Medium-Low Value
CUST00791,Rahul Nair,10,29,192680.68,49384.41,25.63,3728,3322,3728,3,Medium-Low Value
CUST03396,Aditya Deshmukh,15,25,192620.39,31838.17,16.53,3729,5032,3729,3,Medium-Low Value
CUST05328,Rahul Gupta,13,29,192612.5,40306.43,20.93,3730,4257,3730,3,Medium-Low Value
CUST03558,Meera Kumar,13,26,192517.34,55062.17,28.6,3731,2780,3731,3,Medium-Low Value
CUST04127,Rahul Joshi,13,29,192501.14,35396.74,18.39,3732,4703,3732,3,Medium-Low Value
CUST00268,Aarav Singh,16,32,192454.28,48779.61,25.35,3733,3387,3733,3,Medium-Low Value
CUST00864,Aditya Kumar,8,23,192382.1,48546.51,25.23,3734,3412,3734,3,Medium-Low Value
CUST04164,Neha Shah,15,38,192376.62,45280.45,23.54,3735,3740,3735,3,Medium-Low Value
CUST01897,Aditya Joshi,12,21,192312.0,43459.2,22.6,3736,3947,3736,3,Medium-Low Value
CUST03641,Priya Kumar,9,22,192295.01,35496.08,18.46,3737,4697,3737,3,Medium-Low Value
CUST04956,Neha Gupta,11,27,192292.37,45554.79,23.69,3738,3709,3738,3,Medium-Low Value
CUST05194,Aditya Mhaske,8,20,192270.72,42943.06,22.33,3739,3990,3739,3,Medium-Low Value
CUST00517,Kavya Gupta,9,25,192270.36,50295.91,26.16,3740,3231,3740,3,Medium-Low Value
CUST01699,Meera Shah,10,25,192263.23,43884.18,22.83,3741,3895,3741,3,Medium-Low Value
CUST02364,Amit Deshmukh,14,27,192236.42,48918.14,25.45,3742,3372,3742,3,Medium-Low Value
CUST05536,Kavya Joshi,13,38,192203.13,35420.59,18.43,3743,4700,3743,3,Medium-Low Value
CUST05569,Priya Mehta,9,19,192178.81,54232.71,28.22,3744,2851,3744,3,Medium-Low Value
CUST01201,Aarav Mehta,12,30,192167.73,51690.42,26.9,3745,3103,3745,3,Medium-Low Value
CUST02679,Meera Verma,8,21,192153.4,43535.45,22.66,3746,3938,3746,3,Medium-Low Value
CUST01914,Priya Joshi,12,22,192085.5,43206.47,22.49,3747,3972,3747,3,Medium-Low Value
CUST01881,Isha Mhaske,14,28,191792.9,40759.87,21.25,3748,4210,3748,3,Medium-Low Value
CUST05955,Aarav Mehta,13,26,191788.2,49085.1,25.59,3749,3357,3749,3,Medium-Low Value
CUST01423,Aarav Joshi,9,21,191665.58,45035.82,23.5,3750,3766,3750,3,Medium-Low Value
CUST03930,Pooja Kumar,14,35,191597.81,54349.71,28.37,3751,2841,3751,3,Medium-Low Value
CUST02860,Meera Shah,9,21,191495.51,49802.1,26.01,3752,3283,3752,3,Medium-Low Value
CUST04101,Kavya Mhaske,14,33,191412.5,40208.6,21.01,3753,4270,3753,3,Medium-Low Value
CUST04432,Ananya Mehta,13,29,191410.58,38172.08,19.94,3754,4463,3754,3,Medium-Low Value
CUST04702,Amit Sharma,15,36,191255.55,45544.03,23.81,3755,3710,3755,3,Medium-Low Value
